patient_5_2966,0.00653976425844679
patient_5_149,0.0155720362333177
patient_5_2972,0.01582275871810615
patient_5_607,0.004526633563663056
patient_5_161,0.006568256568192227
patient_5_2782,0.007217271033514541
patient_5_175,0.016554134767662657
patient_5_2796,0.0162495861385829
patient_5_613,0.08240237815554398
patient_5_1512,0.016853634669878173
patient_5_820,0.006917771131299024
patient_5_1274,0.007155761432780214
patient_5_59,0.007136967217144022
patient_5_1260,0.008525144885665062
patient_5_2769,0.007819913662094247
patient_5_834,0.006176127894810426
patient_5_1506,0.005814036329108028
patient_5_2027,0.006669784034407462
patient_5_71,0.007066819679452354
patient_5_1248,0.00653976425844679
patient_5_2741,0.042889031971846334
patient_5_2999,0.006706130919658811
patient_5_2755,0.04722204985610451
patient_5_65,0.009107914761275026
patient_5_2033,0.08365410341023286
patient_5_808,0.014371149634705635
patient_5_439,0.02646086573215844
patient_5_1089,0.006299177595821242
patient_5_2580,0.005765451252192927
patient_5_363,0.03784255254488243
patient_5_405,0.03541778681251677
patient_5_1937,0.02327717428147202
patient_5_1923,0.016539764258446787
patient_5_411,0.00653976425844679
patient_5_2594,0.005991631835443423
patient_5_377,0.006090343581084936
patient_5_1076,0.004778779051336438
patient_5_2219,0.0399003195912564
patient_5_1710,0.005606147387294842
patient_5_1704,0.006176127894810426
patient_5_388,0.007417654164336477
patient_5_1062,0.006877580287055061
patient_5_2543,0.007217271033514541
patient_5_2225,0.017864347871535406
patient_5_2231,0.02549096737810262
patient_5_1738,0.043866026619684965
patient_5_2557,0.042484802075164696
patient_5_559,0.023409264326039715
patient_5_217,0.026155885401314048
patient_5_2392,0.02185676573729138
patient_5_571,0.08852111741053928
patient_5_1843,0.02621218751875064
patient_5_1857,0.04270655452266452
patient_5_2386,0.0152818440820447
patient_5_565,0.026449296878423564
patient_5_203,0.023355526575332783
patient_5_1102,0.005303182931276347
patient_5_1664,0.016491543104175777
patient_5_1670,0.006407407905360176
patient_5_2379,0.006176127894810426
patient_5_1116,0.07564877216046946
patient_5_2437,0.016539764258446787
patient_5_1658,0.025535268495231547
patient_5_1880,0.024360309425000608
patient_5_2351,0.07770203516874695
patient_5_2345,0.0065677597791634745
patient_5_1894,0.016520741233548974
patient_5_2423,0.009472934111798581
patient_5_997,0.0064539799447213
patient_5_2812,0.016897997519043754
